CNC.Controls.Avalonia.g.en-US.resources:libstrings.baml,str_msgResetFailed:System.String.$Content,None,True,True,,"Controller soft reset failed, exiting."
CNC.Controls.Avalonia.g.en-US.resources:libstrings.baml,str_msgWait:System.String.$Content,None,True,True,,Waiting for controller ({0})...
CNC.Controls.Avalonia.g.en-US.resources:libstrings.baml,str_rotateG17G18Arcs:System.String.$Content,None,True,True,,"GCode contains arcs in XZ or YZ plane (G18/19), can&apos;t apply transform. Use &apos;Arcs to Lines&apos; if you really need this."
CNC.Controls.Avalonia.g.en-US.resources:libstrings.baml,str_rotateRadiusArcs:System.String.$Content,None,True,True,,"GCode contains radius mode arcs, can&apos;t apply transform. Use &apos;Arcs to Lines&apos; if you really need this."
CNC.Controls.Avalonia.g.en-US.resources:libstrings.baml,str_settingsReloadMismatch:System.String.$Content,None,True,True,,"Some settings were ignored, not supported by the controller."
CNC.Controls.Avalonia.g.en-US.resources:libstrings.baml,str_settingsSaved:System.String.$Content,None,True,True,,Settings saved.
CNC.Controls.Avalonia.g.en-US.resources:libstrings.baml,str_themeBlack:System.String.$Content,None,True,True,,Black
CNC.Controls.Avalonia.g.en-US.resources:libstrings.baml,str_themeDark:System.String.$Content,None,True,True,,Dark
CNC.Controls.Avalonia.g.en-US.resources:libstrings.baml,str_themeDefault:System.String.$Content,None,True,True,,Default
CNC.Controls.Avalonia.g.en-US.resources:libstrings.baml,str_themeLight:System.String.$Content,None,True,True,,Light
CNC.Controls.Avalonia.g.en-US.resources:libstrings.baml,str_themeWhite:System.String.$Content,None,True,True,,White
CNC.Controls.Avalonia.g.en-US.resources:libstrings.baml,str_validateMax:System.String.$Content,None,True,True,,Invalid input: maximum allowed value is {0}.
CNC.Controls.Avalonia.g.en-US.resources:libstrings.baml,str_validateMin:System.String.$Content,None,True,True,,Invalid input: minimum allowed value is {0}.
CNC.Controls.Avalonia.g.en-US.resources:libstrings.baml,str_validateNotIP4:System.String.$Content,None,True,True,,Invalid input: not an IP4 address..
CNC.Controls.Avalonia.g.en-US.resources:libstrings.baml,str_validateRange:System.String.$Content,None,True,True,,Invalid input: allowed range is {0} - {1}.
CNC.Controls.Avalonia.g.en-US.resources:libstrings.baml,str_verifySendController:System.String.$Content,None,True,True,,Are you sure you want to send the selected blocks to the controller?
CNC.Controls.Avalonia.g.en-US.resources:libstrings.baml,str_verifyStartFrom:System.String.$Content,None,True,True,,Are you sure the controller is in the correct state to start from block {0}?
CNC.Controls.Avalonia.g.en-US.resources:limitscontrol.baml,grp_programLimits:System.Windows.Controls.HeaderedContentControl.Header,Label,True,True,,Program limits
CNC.Controls.Avalonia.g.en-US.resources:machinepositionflyout.baml,lbl_machinePosition:System.Windows.Controls.TextBlock.Text,Text,True,True,,Machine Position
CNC.Controls.Avalonia.g.en-US.resources:machinepositionflyout.baml,str_mposFlyout:System.String.$Content,None,True,True,,M_Pos
CNC.Controls.Avalonia.g.en-US.resources:macroeditor.baml,btn_add:System.Windows.Controls.ContentControl.Content,Button,True,True,,Add
CNC.Controls.Avalonia.g.en-US.resources:macroeditor.baml,btn_cancel:System.Windows.Controls.ContentControl.Content,Button,True,True,,Cancel
CNC.Controls.Avalonia.g.en-US.resources:macroeditor.baml,btn_ok:System.Windows.Controls.ContentControl.Content,Button,True,True,,Ok
CNC.Controls.Avalonia.g.en-US.resources:macroeditor.baml,chk_confirm:System.Windows.Controls.ContentControl.Content,CheckBox,True,True,,Confirm before executing
CNC.Controls.Avalonia.g.en-US.resources:macroeditor.baml,dlg_macroEditor:System.Windows.Window.Title,Title,True,True,,Macro Editor
CNC.Controls.Avalonia.g.en-US.resources:macroexecutecontrol.baml,btn_edit:System.Windows.Controls.ContentControl.Content,Button,True,True,,Edit
CNC.Controls.Avalonia.g.en-US.resources:macroexecutecontrol.baml,lbl_noMacrosDefined:System.Windows.Controls.ContentControl.Content,Label,True,True,,"No macros defined, use Edit button to add."
